id,GbrGCL200706200
info,visteam,GinGCL
info,hometeam,GbrGCL
info,date,2007/06/20
start,467792,Isaias Velasquez,0,1,4
start,521011,Jason Smit,0,2,10
start,469205,Angel Rodriguez,0,3,8
start,502266,Robert Alcombrack,0,4,2
start,501323,Ronald Rivas,0,5,6
start,501324,Karexon Sanchez,0,6,5
start,450652,Corteze Armstrong,0,7,7
start,489163,Chris Nash,0,8,3
start,502760,Stephen Douglas,0,9,9
start,502047,Ryan Morris,0,0,1
start,454533,T. J. Bohn,1,1,10
start,502512,David Berres,1,2,9
start,456160,Samuel Sime,1,3,5
start,518692,Frederick Freeman,1,4,3
start,518968,Chadwick Maddox,1,5,7
start,520952,Chais Fuller,1,6,4
start,491696,Jesus Sucre,1,7,2
start,518743,Randy Gress,1,8,6
start,489118,Kuyaunnis Miles,1,9,7
start,471169,Eligio Lagua,1,0,1
play,1,0,467792,,,13/G,130.52,173.69
play,1,0,521011,,,S8/G,123.49,107.43
play,1,0,469205,,,K
play,1,0,502266,,,43/G,143.57,149.60
play,1,1,454533,,,K
play,1,1,502512,,,S6/G,110.44,145.58
play,1,1,456160,,,FC5/G.1X2(54);B-1,99.40,173.69
play,1,1,518692,,,SB2
play,1,1,518692,,,S7/G.2-H,85.34,118.47
play,1,1,518968,,,K
play,2,0,501323,,,W
play,2,0,placeholder,,,PO1(E?).1-3
play,2,0,501324,,,8/SF.3-H,134.54,87.35
play,2,0,450652,,,S6/G,115.46,159.64
play,2,0,489163,,,54(1)3/GDP/G5,107.43,165.66
play,2,1,520952,,,D9/F,144.58,89.36
play,2,1,491696,,,4/P,152.61,155.62
play,2,1,518743,,,53/G,104.42,179.72
play,2,1,489118,,,S8/G.2-H,128.51,90.36
play,2,1,454533,,,SB2
play,2,1,454533,,,K
play,3,0,502760,,,2/PF,129.52,204.82
play,3,0,467792,,,8/F,140.56,79.32
play,3,0,521011,,,5/L,97.39,166.67
play,3,1,502512,,,K
play,3,1,456160,,,K
play,3,1,518692,,,W
play,3,1,518968,,,63/G,122.49,153.61
play,4,0,469205,,,NP
sub,501215,Eliezer Murillo,1,0,1
play,4,0,469205,,,W
play,4,0,502266,,,PB.1-2
play,4,0,502266,,,W
play,4,0,501323,,,K
play,4,0,501324,,,43/G.1-2;2-3,145.58,152.61
play,4,0,450652,,,PB.2-3;3-H
play,4,0,450652,,,HP
play,4,0,489163,,,K
play,4,1,520952,,,7/L,100.40,100.40
play,4,1,491696,,,6/L,113.45,148.59
play,4,1,518743,,,HP
play,4,1,489118,,,7/F,97.39,95.38
play,5,0,502760,,,NP
sub,502483,Matthew Small,1,0,1
play,5,0,502760,,,S8/G,112.45,102.41
play,5,0,467792,,,S5/G.1-2,108.43,173.69
play,5,0,521011,,,53/G.1-2;2-3,102.41,166.67
play,5,0,469205,,,K
play,5,0,502266,,,S8/L.2-H;3-H,125.50,97.39
play,5,0,501323,,,WP.1-2
play,5,0,501323,,,8/F,131.53,89.36
play,5,1,454533,,,NP
sub,489384,Travis Turek,0,0,1
play,5,1,454533,,,K
play,5,1,502512,,,W
play,5,1,456160,,,SB2
play,5,1,456160,,,E7,83.33,109.44
play,5,1,518692,,,9/F.2-3,154.62,93.37
play,5,1,518968,,,SB2
play,5,1,518968,,,53/G,112.45,173.69
play,6,0,501324,,,NP
sub,470505,Camilo Parra,1,2,9
play,6,0,450652,,,NP
sub,489118,Kuyaunnis Miles,1,9,8
play,6,0,501324,,,K
play,6,0,450652,,,W
play,6,0,489163,,,S9/F.1-2,151.61,111.45
play,6,0,502760,,,S9/L.1-2;2-H,164.66,108.43
play,6,0,467792,,,NP
sub,520951,Santos Rodriguez,1,0,1
play,6,0,467792,,,9/F.2-3,177.71,101.41
play,6,0,521011,,,6/L,98.39,144.58
play,6,1,520952,,,K
play,6,1,491696,,,53/G,104.42,166.67
play,6,1,518743,,,63/G,113.45,147.59
play,7,0,469205,,,8/F,131.53,76.31
play,7,0,502266,,,K
play,7,0,501323,,,W
play,7,0,501324,,,SB2
play,7,0,501324,,,9/F,163.65,87.35
play,7,1,489118,,,NP
sub,465757,Anillins Martinez,0,0,1
play,7,1,489118,,,43/G,141.57,157.63
play,7,1,454533,,,7/F,92.37,96.39
