id,MidTEX200804100
info,visteam,ArkTEX
info,hometeam,MidTEX
info,date,2008/04/10
play,8,1,435561,,,S9/L.1-2;2-3;3-H,169.68,121.49
play,8,1,461882,,,8/SF.3-H,137.55,79.32
play,8,1,452784,,,S9/L.1-3;2-H,157.63,79.32
play,8,1,453514,,,K
play,8,1,489232,,,FC6/G.1X2(64),110.44,154.62
play,9,0,430647,,,NP
sub,457487,Jose A. Rojas,1,0,1
play,9,0,430647,,,S9/G,169.68,126.51
play,9,0,447767,,,13/SH.1-2,123.49,191.77
play,9,0,456430,,,7/F,50.20,92.37
play,9,0,500200,,,PO2(26)
play,9,1,460262,,,8/F,123.49,76.31
play,9,1,451088,,,K
play,9,1,518893,,,S5/G,99.40,164.66
play,9,1,460060,,,W.1-2
play,9,1,435561,,,D9/L.2-H,199.80,88.35
id,MidTEX200804120
info,visteam,ArkTEX
info,hometeam,MidTEX
info,date,2008/04/12
start,500200,Coby Smith,0,1,7
start,461871,Hainley Statia,0,2,6
start,454576,Jordan Czarniecki,0,3,8
start,452015,Michael Collins,0,4,3
start,444519,Aaron Peel,0,5,10
start,430647,Corey Smith,0,6,5
start,456430,Nate Sutton,0,7,4
start,447767,Tim Duff,0,8,2
start,488889,Cody Fuller,0,9,9
start,471162,Anthony Ortega,0,0,1
start,460060,Cliff Pennington,1,1,4
start,435561,Brian Snyder,1,2,3
start,461882,Jesus Guzman,1,3,5
start,452784,Tommy Everidge,1,4,10
start,453514,Myron Leslie,1,5,7
start,489232,Anthony Recker,1,6,2
start,460262,Jon Zeringue,1,7,9
start,451088,Justin Sellers,1,8,6
start,518893,Adam Klein,1,9,8
start,408300,Danny Borrell,1,0,1
play,1,0,500200,,,S4/G,140.56,162.65
play,1,0,461871,,,SB2
play,1,0,461871,,,SH.2-3;B-1,122.49,181.73
play,1,0,454576,,,43/G.1-2;3-H,140.56,158.63
play,1,0,452015,,,9/F.2-3,177.71,118.47
play,1,0,444519,,,W
play,1,0,430647,,,SB2
play,1,0,430647,,,W
play,1,0,456430,,,S6/G.1-2;2-3;3-H,112.45,159.64
play,1,0,447767,,,K
play,1,1,460060,,,W
play,1,1,435561,,,W.1-2
play,1,1,461882,,,K
play,1,1,452784,,,CS2
play,1,1,452784,,,HP
play,1,1,453514,,,K
play,2,0,488889,,,K
play,2,0,500200,,,HP
play,2,0,461871,,,S8/L.1-2,132.53,125.50
play,2,0,454576,,,W.1-2;2-3
play,2,0,452015,,,FC6/G.1X2(64);2-3;3-H;B-1,111.45,154.62
play,2,0,444519,,,W.1-2
play,2,0,430647,,,S8/G.1X2(83);2-H;3-H,122.49,124.50
play,2,1,489232,,,T9/L,185.74,122.49
play,2,1,460262,,,53/G.3-H,106.43,165.66
play,2,1,451088,,,W
play,2,1,518893,,,S9/G.1-3,163.65,142.57
play,2,1,460060,,,6/P,83.33,144.58
play,2,1,435561,,,53/G,111.45,172.69
play,3,0,456430,,,NP
sub,469832,Andy Shipman,1,0,1
play,3,0,456430,,,13/BG,121.49,182.73
play,3,0,447767,,,K
play,3,0,488889,,,S7/L,94.38,122.49
play,3,0,500200,,,CS2
play,3,1,461882,,,HR/F,151.61,33.13
play,3,1,452784,,,K
play,3,1,453514,,,7/F,60.24,78.31
play,3,1,489232,,,K
play,4,0,500200,,,S5/BG,116.47,179.72
play,4,0,461871,,,CS2
play,4,0,461871,,,K
play,4,0,454576,,,K
play,4,1,460262,,,K
play,4,1,451088,,,43/G,139.56,153.61
play,4,1,518893,,,3/G,140.56,168.67
play,5,0,452015,,,9/F,164.66,110.44
play,5,0,444519,,,NP
sub,425502,Adam Morrissey,0,5,11
play,5,0,425502,,,K
play,5,0,430647,,,43/G,139.56,158.63
play,5,1,460060,,,NP
sub,425502,Adam Morrissey,0,5,10
play,5,1,460060,,,K
play,5,1,435561,,,8/F,124.50,79.32
play,5,1,461882,,,D9/F,180.72,65.26
play,5,1,452784,,,SB3
play,5,1,452784,,,53/G,102.41,162.65
play,6,0,456430,,,NP
sub,457444,Jay Marshall,1,0,1
play,6,0,456430,,,S4/G,152.61,152.61
play,6,0,447767,,,CS2
play,6,0,447767,,,K
play,6,0,488889,,,43/G,141.57,153.61
play,6,1,453514,,,31/G,144.58,162.65
play,6,1,489232,,,63/G,112.45,155.62
play,6,1,460262,,,K
play,7,0,500200,,,4/P,171.69,140.56
play,7,0,461871,,,63/G,108.43,155.62
play,7,0,454576,,,63/G,118.47,150.60
play,7,1,451088,,,NP
sub,449810,Von Stertzbach,0,0,1
play,7,1,451088,,,W
play,7,1,518893,,,WP.1-2
play,7,1,518893,,,63/G.2-3,118.47,157.63
play,7,1,460060,,,3/G.3-H,147.59,166.67
play,7,1,435561,,,63/G,113.45,154.62
play,8,0,452015,,,NP
sub,456707,Kristian Bell,1,0,1
play,8,0,452015,,,53/G,99.40,170.68
play,8,0,425502,,,K
play,8,0,430647,,,HR/L,222.89,91.37
play,8,0,456430,,,S7/L,98.39,132.53
play,8,0,447767,,,13/G,122.49,173.69
play,8,1,461882,,,K
play,8,1,452784,,,W
play,8,1,453514,,,S8/G.1-2,129.52,136.55
play,8,1,489232,,,NP
sub,448178,Kevin Jepsen,0,0,1
play,8,1,489232,,,K
play,8,1,460262,,,8/F,145.58,77.31
play,9,0,488889,,,NP
sub,458986,Justin Dowdy,1,0,1
play,9,0,488889,,,6/L,110.44,153.61
play,9,0,500200,,,W
play,9,0,461871,,,4/P,157.63,142.57
play,9,0,454576,,,7/L,76.31,120.48
play,9,1,451088,,,K
play,9,1,518893,,,S8/L.B-2(E8),113.45,101.41
play,9,1,460060,,,43/G.2-3,143.57,158.63
play,9,1,435561,,,8/F,141.57,65.26
id,MidTEX200804130
info,visteam,SprTEX
info,hometeam,MidTEX
info,date,2008/04/13
start,460022,Tyler Greene,0,1,6
start,457762,Bryan Anderson,0,2,2
start,501800,Allen Craig,0,3,5
start,453236,Mark Hamilton,0,4,10
start,456065,Jose Martinez,0,5,4
start,501881,Luke Gorsett,0,6,9
start,502558,Mark Shorey,0,7,7
start,453203,Shane Robinson,0,8,8
start,489392,A. Van Slyke,0,9,3
start,476516,Nick Webber,0,0,1
start,460060,Cliff Pennington,1,1,4
start,451088,Justin Sellers,1,2,6
start,461882,Jesus Guzman,1,3,5
start,452784,Tommy Everidge,1,4,3
start,462390,Casey Myers,1,5,2
start,435561,Brian Snyder,1,6,10
start,460262,Jon Zeringue,1,7,9
start,453514,Myron Leslie,1,8,7
start,489090,Michael Massaro,1,9,8
start,519285,James Simmons,1,0,1
play,1,0,460022,,,9/F,169.68,133.53
play,1,0,457762,,,W
play,1,0,501800,,,K
play,1,0,453236,,,S9/L.1-3,149.60,109.44
play,1,0,456065,,,S7/L.1-2;3-H,99.40,137.55
play,1,0,501881,,,K
play,1,1,460060,,,S9/G,155.62,147.59
play,1,1,451088,,,S9/G.1-3,160.64,142.57
play,1,1,461882,,,S7/L.1-2;3-H,85.34,116.47
play,1,1,452784,,,FC5/G.1X2(54);2-3;B-1,105.42,164.66
play,1,1,462390,,,W.1-2
play,1,1,435561,,,46(1)3/GDP/G4,140.56,155.62
play,2,0,502558,,,43/G,143.57,154.62
play,2,0,453203,,,9/F,200.80,95.38
play,2,0,489392,,,E6,111.45,157.63
play,2,0,460022,,,8/F,130.52,55.22
play,2,1,460262,,,53/G,105.42,167.67
play,2,1,453514,,,S7/F,49.20,114.46
play,2,1,489090,,,FC3/G.1X2(36);B-1,141.57,169.68
play,2,1,460060,,,CS2
play,3,0,457762,,,63/G,114.46,162.65
play,3,0,501800,,,S8/F,116.47,112.45
play,3,0,453236,,,S9/G.1-2,157.63,138.55
play,3,0,456065,,,7/F,49.20,98.39
play,3,0,501881,,,S6/G.1-2;2-3,99.40,155.62
play,3,0,502558,,,K
play,3,1,460060,,,W
play,3,1,451088,,,13/G.1-2,124.50,176.71
play,3,1,461882,,,SB3
play,3,1,461882,,,53/G,109.44,169.68
play,3,1,452784,,,NP
sub,489107,Cory Rauschenberger,0,0,1
play,3,1,452784,,,K
play,4,0,453203,,,NP
sub,434558,Scott Tyler,1,0,1
play,4,0,453203,,,63/G,113.45,153.61
play,4,0,489392,,,W
play,4,0,460022,,,SB2
play,4,0,460022,,,S8/G.2-H,124.50,116.47
play,4,0,457762,,,SB2
play,4,0,457762,,,9/F.2-3,183.73,109.44
play,4,0,501800,,,63/G,107.43,154.62
play,4,1,462390,,,9/F,170.68,134.54
play,4,1,435561,,,8/F,127.51,111.45
