id,ColSAL200704050
info,visteam,KanSAL
info,hometeam,ColSAL
info,date,2007/04/05
start,453318,John Shelby,0,1,4
start,490563,Robert Hudson,0,2,6
start,450315,Brandon Allen,0,3,10
start,474892,Chris Carter,0,4,3
start,502185,Lee Cruz,0,5,7
start,496227,Anderson Gomes,0,6,8
start,502236,Michael Grace,0,7,5
start,501804,Maurice Gartrell,0,8,9
start,471872,Francisco Hernandez,0,9,2
start,453371,Richard Brooks,0,0,1
start,457775,Desmond Jennings,1,1,8
start,489094,John Matulia,1,2,10
start,500235,Cesar Suarez,1,3,5
start,502213,Nevin Ashley,1,4,2
start,444981,Ryan Royster,1,5,7
start,459891,Quinn Stewart,1,6,9
start,446612,Matthew Fields,1,7,3
start,471858,Jairo De La Rosa,1,8,6
start,462521,Brett Grandstrand,1,9,4
start,450304,Wade Townsend,1,0,1
play,1,0,453318,,,53/G,101.41,180.72
play,1,0,490563,,,63/G,107.43,173.69
play,1,0,450315,,,43/G,139.56,174.70
play,1,1,457775,,,S7/F,88.35,138.55
play,1,1,489094,,,SB2
play,1,1,489094,,,K
play,1,1,500235,,,S9/F.2-3,148.59,137.55
play,1,1,502213,,,CS2
play,1,1,502213,,,S9/F.3-H,185.74,96.39
play,1,1,444981,,,S9/F.1-2,167.67,113.45
play,1,1,459891,,,HR/F.1-H;2-H,212.85,66.27
play,1,1,446612,,,63/G,109.44,174.70
play,2,0,474892,,,3/PF,153.61,192.77
play,2,0,502185,,,W
play,2,0,496227,,,K
play,2,0,502236,,,K+WP.1-2;B-1
play,2,0,501804,,,K
play,2,1,471858,,,K
play,2,1,462521,,,7/F,53.21,119.48
play,2,1,457775,,,K
play,3,0,471872,,,53/G,100.40,182.73
play,3,0,453318,,,K
play,3,0,490563,,,K
play,3,1,489094,,,3/G,146.59,178.71
play,3,1,500235,,,D7/F,84.34,114.46
play,3,1,502213,,,53/G,101.41,177.71
play,3,1,444981,,,63/G,106.43,174.70
play,4,0,450315,,,K
play,4,0,474892,,,7/F,61.24,119.48
play,4,0,502185,,,S7/F,59.24,128.51
play,4,0,496227,,,8/F,158.63,66.27
play,4,1,459891,,,K
play,4,1,446612,,,43/G,139.56,174.70
play,4,1,471858,,,E6/TH
play,4,1,462521,,,8/F,127.51,61.24
play,5,0,502236,,,53/G,102.41,178.71
play,5,0,501804,,,63/G,110.44,168.67
play,5,0,471872,,,8/F,130.52,77.31
play,5,1,457775,,,NP
sub,464436,Clevelan Santeliz,0,0,1
play,5,1,457775,,,8/F,115.46,76.31
play,5,1,489094,,,K
play,5,1,500235,,,8/F,113.45,77.31
play,6,0,453318,,,HP
